id,TransactionID,Date,CustomerID,PartNo,Quantity,Rate,TotalPrice,PartDescription,Category,Source,VehicleMake
974,755,22-05-2025,CUST-232,90919-01210,1,3.07,3.07,BELT TENSIONER,Others,Source,VehicleMake
975,3506,02-04-2025,CUST-566,PartNo,1,9.26,9.26,GROMMET,Others,Aftermarket,Toyota
976,1782,23-06-2025,CUST-515,48655-28020,1,18.33,18.33,COOLANT,Others,Aftermarket,Mitsubishi
977,439,31-08-2023,CUST-537,CRT96,1,16.07,16.07,FUEL PUMP,Others,Source,VehicleMake
978,6186,31-10-2024,CUST-101,13091-ZK00A,1,16.58,16.58,CLUTCHDISK,Others,Source,Toyota
979,2103,07-10-2023,CUST-524,CBT57L,1,13.01,13.01,brake shoe,Others,Aftermarket,Honda
980,3450,26-06-2024,CUST-542,48069-33060,1,7.52,7.52,PISTON RING,Others,Aftermarket,Honda
981,5857,28-03-2024,CUST-874,MIT-COOL(4L)-G,3,3.07,9.21,ENGINE MOUNTING,Others,OEM,Mitsubishi
982,748,18-11-2024,CUST-392,SDT10193(STD),2,6.77,13.54,PETROLLOAR ,Others,Aftermarket,Honda
983,8294,06-01-2023,CUST-426,23300-75140,2,5.83,11.66,TIMING BELT,Others,Aftermarket,Mitsubishi
984,6611,30-03-2024,CUST-431,12204-36030,2,17.49,34.98,PartDescription,Others,Aftermarket,Generic
985,6237,03-03-2024,CUST-509,16100-39456,1,11.2,11.2,BELT TENSIONER,Others,Aftermarket,VehicleMake
986,6866,06-01-2024,CUST-869,4410A180-K,3,2.68,8.04,POWER STEERING KIT,Others,Source,Mitsubishi
987,9884,04-06-2024,CUST-707,48820-0K030,1,14.42,14.42,BALL JOINT,Others,Source,Generic
988,1892,28-05-2025,CUST-122,12262-31070,1,7.44,7.44,LOWER ARM,Others,Aftermarket,Toyota
989,7618,28-01-2023,CUST-663,04465-06090,1,7.65,7.65,CON ROD BEARING(UM),Others,OEM,Generic
990,5813,15-04-2025,CUST-858,12361-31081,2,14.12,28.24,PISTON,Others,OEM,Toyota
991,2596,02-09-2023,CUST-572,MS1232(.50),3,17.37,52.11,COOLANT,Others,Source,Honda
992,1036,10-10-2023,CUST-813,11193-70010,2,9.9,19.8,CLUTCH ASSEMBLY,Others,OEM,Mitsubishi
993,5059,30-07-2023,CUST-925,GWT131,2,5.86,11.72,"BELT','Generic",Others,Source,Honda
994,6485,30-10-2023,CUST-507,MIT-COOL(4L)-G,2,17.08,34.16,common mounting,Others,Aftermarket,Nissan
995,7415,27-12-2024,CUST-908,M748A-STD,2,15.41,30.82,IDLER BEARING,Others,OEM,Generic
996,6188,11-01-2024,CUST-195,13070-ZK01B,1,9.53,9.53,PETROLS GASKET,Others,Source,Toyota
997,8885,09-09-2024,CUST-768,04465-06090,2,5.65,11.3,PCV VALVE,Others,OEM,Honda
998,146,19-07-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
999,78,01-04-2023,CUST-254,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
1000,135,06-06-2023,CUST-317,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1001,112,11-05-2023,CUST-180,21200-31U1B,1,9.0,9.0,THERMOSTAT,Others,OEM,Nissan
1002,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1003,33,09-02-2023,CUST-168,04465-06090,1,23.8,23.8,Brake pad,Others,OEM,Toyota
1004,114,13-05-2023,CUST-298,35168-73010,1,3.3,3.3,TRANSAXLE GASKET,Others,OEM,Toyota
1005,77,31-03-2023,CUST-333,04371-60070,2,22.8,45.6,UNIVERSAL JOINT,Others,OEM,Toyota
1006,3,05-01-2023,CUST-188,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
1007,61,13-03-2023,CUST-165,CLT19,2,4.7,9.4,LINK ROD,Others,Aftermarket,Honda
1008,119,19-05-2023,CUST-348,12204-31030,1,3.4,3.4,PCV VALVE,Others,OEM,Toyota
1009,110,08-05-2023,CUST-330,83320-0K010,1,10.9,10.9,PETROLLOAR ,Others,OEM,Toyota
1010,103,30-04-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
1011,44,21-02-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
1012,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
1013,83,07-04-2023,CUST-143,12361-31081,2,43.8,87.6,ENGINE INSULATOR,Others,OEM,Toyota
1014,8,11-01-2023,CUST-345,10101-EA225,1,30.2,30.2,GASKET KIT,Others,Aftermarket,Nissan
1015,98,24-04-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
1016,106,04-05-2023,CUST-204,4PK930,1,2.3,2.3,BELT,Others,Aftermarket,Generic
1017,9,12-01-2023,CUST-276,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1018,49,27-02-2023,CUST-330,83320‑0K01A,1,10.9,10.9,PETROLLOGGLE,Others,OEM,Toyota
1019,116,15-05-2023,CUST-381,72-452,1,2.3,2.3,AXLE BOOT,Others,Aftermarket,Generic
1020,104,01-05-2023,CUST-355,90311-T0015,1,2.3,2.3,OIL SEAL,Others,OEM,Toyota
1021,111,09-05-2023,CUST-265,M748A-STD,1,9.0,9.0,THRUST WASHER,Others,OEM,Toyota
1022,21,26-01-2023,CUST-211,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1023,135,06-06-2023,CUST-317,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1024,119,19-05-2023,CUST-348,12204-31030,1,3.4,3.4,PCV VALVE,Others,OEM,Toyota
1025,6,08-01-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1026,3,05-01-2023,CUST-188,16100-39456,1,36.1,36.1,WATER PUMP,Others,OEM,Toyota
1027,95,21-04-2023,CUST-472,68172-60060,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1028,2,04-01-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
1029,61,13-03-2023,CUST-165,CLT19,2,4.7,9.4,LINK ROD,Others,Aftermarket,Honda
1030,136,07-06-2023,CUST-287,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
1031,92,17-04-2023,CUST-390,17801-31131,1,11.9,11.9,air filter,Others,OEM,Toyota
1032,103,30-04-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
1033,145,18-06-2023,CUST-335,10101-EA225,1,30.2,30.2,GASKET KIT,Others,Aftermarket,Nissan
1034,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1035,1,03-01-2023,CUST-292,04465-06090,1,23.8,23.8,Brake pad,Others,OEM,Toyota
1036,73,26-03-2023,CUST-314,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
1037,25,30-01-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1038,113,12-05-2023,CUST-410,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1039,69,22-03-2023,CUST-345,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
1040,32,07-02-2023,CUST-223,13070-9BM0A,1,9.0,9.0,CHAIN TENSIONER,Others,OEM,Nissan
1041,78,01-04-2023,CUST-254,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
1042,72,25-03-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
1043,126,27-05-2023,CUST-338,MS1458A,1,6.1,6.1,MAIN BEARING,Others,Aftermarket,Honda
1044,120,20-05-2023,CUST-279,13070-ZK01B,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
1045,59,11-03-2023,CUST-279,13070-ZK01A,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
1046,68,20-03-2023,CUST-122,23300-75140,1,12.8,12.8,FUEL FILTER,Others,OEM,Toyota
1047,70,23-03-2023,CUST-276,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1048,31,06-02-2023,CUST-390,90915-YZZD2,1,1.4,1.4,OIL FILTER,Others,OEM,Toyota
1049,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1050,66,18-03-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1051,95,21-04-2023,CUST-472,68171-60070,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1052,63,15-03-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
1053,74,28-03-2023,CUST-208,04465-33050,1,18.0,18.0,BRAKE PAD,Others,OEM,Toyota
1054,9,12-01-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
1055,130,31-05-2023,CUST-309,16100-39456,1,36.1,36.1,WATER PUMP,Others,OEM,Toyota
1056,97,23-04-2023,CUST-241,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1057,68,20-03-2023,CUST-122,23300-75140,1,12.8,12.8,FUEL FILTER,Others,OEM,Toyota
1058,133,04-06-2023,CUST-388,4PK1070,1,2.8,2.8,"BELT','Generic",Others,Aftermarket,Generic
1059,57,08-03-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
1060,35,11-02-2023,CUST-305,KYB33340187,2,28.5,57.0,SHOCK ABSORBER,Others,Aftermarket,Mitsubishi
1061,145,18-06-2023,CUST-335,12010-EA200,1,36.1,36.1,PISTON,Others,Aftermarket,Nissan
1062,45,23-02-2023,CUST-204,4PK930,1,2.3,2.3,BELT,Others,Aftermarket,Generic
1063,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1064,77,31-03-2023,CUST-333,04371-60070,2,22.8,45.6,UNIVERSAL JOINT,Others,OEM,Toyota
1065,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
1066,107,05-05-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCHDISK,Others,Aftermarket,Mitsubishi
1067,33,09-02-2023,CUST-168,MK-D-2228,1,8.2,8.2,BRAKE PAD,Others,Aftermarket,Toyota
1068,94,20-04-2023,CUST-168,04465-06090,1,23.8,23.8,Brake pad,Others,OEM,Toyota
1069,24,29-01-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
1070,95,21-04-2023,CUST-472,68173-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1071,141,13-06-2023,CUST-403,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1072,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
1073,95,21-04-2023,CUST-472,68174-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1074,106,04-05-2023,CUST-204,4PK980,1,2.3,2.3,BELT,Others,Aftermarket,Generic
1075,137,08-06-2023,CUST-495,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
1076,86,10-04-2023,CUST-182,12204-36030,1,4.7,4.7,VENTILATION VALVE,Others,OEM,Toyota
1077,65,17-03-2023,CUST-365,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1078,59,11-03-2023,CUST-279,13070-ZK01A,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
1079,82,06-04-2023,CUST-211,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1080,25,30-01-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1081,9,12-01-2023,CUST-276,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1082,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1083,130,31-05-2023,CUST-309,16100-39456,1,36.1,36.1,WATER PUMP,Others,OEM,Toyota
1084,139,11-06-2023,CUST-361,KYB334400,2,24.7,49.4,SHAKE HOSE,Others,Aftermarket,Nissan
1085,105,02-05-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
1086,104,01-05-2023,CUST-355,90311-T0016,1,3.8,3.8,OIL SEAL,Others,OEM,Toyota
1087,34,10-02-2023,CUST-472,68173-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1088,98,24-04-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
1089,128,29-05-2023,CUST-481,THREEBOND,1,9.0,9.0,GAS KIT,Others,Aftermarket,Toyota
1090,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
1091,138,09-06-2023,CUST-212,48820-0K030,2,20.1,40.2,LINK ROD,Others,OEM,Toyota
1092,27,02-02-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
1093,74,28-03-2023,CUST-208,04465-33050,1,18.0,18.0,BRAKE PAD,Others,OEM,Toyota
1094,133,04-06-2023,CUST-388,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
1095,59,11-03-2023,CUST-279,13070-ZK01B,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
1096,105,02-05-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
1097,19,23-01-2023,CUST-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
1098,60,12-03-2023,CUST-421,44348-35280,1,8.0,8.0,POWER STEERING HOSE,Others,OEM,Toyota
1099,12,15-01-2023,CUST-314,35168-21020,1,2.3,2.3,GEAR GASKET,Others,OEM,Toyota
1100,139,11-06-2023,CUST-361,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1101,110,08-05-2023,CUST-330,83320-0K010,1,10.9,10.9,PETROL GAUGE,Others,OEM,Toyota
1102,46,24-02-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1103,74,28-03-2023,CUST-208,04465-33050,1,18.0,18.0,BRAKE PAD,Others,OEM,Toyota
1104,71,24-03-2023,CUST-199,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
1105,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
1106,22,27-01-2023,CUST-143,12361-31081,2,43.8,87.6,ENGINE INSULATOR,Others,OEM,Toyota
1107,99,25-04-2023,CUST-151,SDT10193(STD),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1108,136,07-06-2023,CUST-495,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
1109,86,10-04-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1110,78,01-04-2023,CUST-254,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
1111,12,15-01-2023,CUST-314,35168-21020,1,2.3,2.3,GEAR GASKET,Others,OEM,Toyota
1112,81,04-04-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
1113,123,23-05-2023,CUST-429,90445-18130,1,7.6,7.6,GUM HOSE,Others,OEM,Toyota
1114,104,01-05-2023,CUST-355,90311-T0015,1,2.3,2.3,OIL SEAL,Others,OEM,Toyota
1115,52,03-03-2023,CUST-410,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1116,37,13-02-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
1117,3,05-01-2023,CUST-188,16100-39456,1,36.1,36.1,WATER PUMP,Others,OEM,Toyota
1118,36,12-02-2023,CUST-241,CET118,2,4.75,9.5,TIEROD END,Others,Aftermarket,Toyota
1119,143,15-06-2023,CUST-258,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1120,116,15-05-2023,CUST-381,72-452,1,2.3,2.3,AXLE BOOT,Others,Aftermarket,Generic
1121,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1122,90,15-04-2023,CUST-175,4410A180-K,1,3.8,3.8,STEERING BOOT,Others,Aftermarket,Mitsubishi
1123,64,16-03-2023,CUST-188,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
1124,23,28-01-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1125,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
1126,54,05-03-2023,CUST-215,CB1232,1,7.1,7.1,CON ROD BEARING,Others,Aftermarket,Honda
1127,84,08-04-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1128,86,10-04-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1129,57,08-03-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
1130,8,11-01-2023,CUST-345,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
1131,4,06-01-2023,CUST-365,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1132,116,15-05-2023,CUST-381,LUCIDES,1,0.9,0.9,AXLE GREASE,Others,Aftermarket,Generic
1133,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1134,48,26-02-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1135,89,14-04-2023,CUST-250,90311-35033,1,2.8,2.8,OIL SEAL,Others,OEM,Toyota
1136,64,16-03-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
1137,20,24-01-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
1138,105,02-05-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
1139,134,05-06-2023,CUST-178,04371-60070,2,22.8,45.6,UNIVERSAL JOINT,Others,OEM,Toyota
1140,144,16-06-2023,CUST-198,35168-21020,1,2.3,2.3,GEAR GASKET,Others,OEM,Toyota
1141,113,12-05-2023,CUST-410,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1142,25,30-01-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1143,48,26-02-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1144,67,19-03-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1145,54,05-03-2023,CUST-215,CB1232,1,7.1,7.1,CON ROD BEARING,Others,Aftermarket,Honda
1146,40,17-02-2023,CUST-283,23826-31080,1,5.2,5.2,VACCUM HOSE,Others,OEM,Toyota
1147,86,10-04-2023,CUST-182,12204-36030,1,4.7,4.7,VENTILATION VALVE,Others,OEM,Toyota
1148,95,21-04-2023,CUST-472,68171-60070,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1149,47,25-02-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1150,106,04-05-2023,CUST-204,4PK980,1,2.3,2.3,BELT,Others,Aftermarket,Generic
1151,87,12-04-2023,CUST-499,R748A-STD,1,10.4,10.4,MAIN BEARING,Others,Aftermarket,Honda
1152,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1153,46,24-02-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1154,135,06-06-2023,CUST-317,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1155,94,20-04-2023,CUST-168,MK-D-2228,1,8.2,8.2,BRAKE PAD,Others,Aftermarket,Toyota
1156,118,17-05-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
1157,2,04-01-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
1158,36,12-02-2023,CUST-241,CET118,2,4.75,9.5,TIEROD END,Others,Aftermarket,Toyota
1159,115,14-05-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
1160,135,06-06-2023,CUST-317,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1161,70,23-03-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
1162,34,10-02-2023,CUST-472,68171-60070,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1163,38,14-02-2023,CUST-151,SDTA10193(STD),1,8.5,8.5,MAIN BEARING,Others,Aftermarket,Toyota
1164,83,07-04-2023,CUST-143,12361-31081,2,43.8,87.6,ENGINE INSULATOR,Others,OEM,Toyota
1165,47,25-02-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1166,4,06-01-2023,CUST-365,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1167,143,15-06-2023,CUST-258,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1168,97,23-04-2023,CUST-241,CET118,2,4.75,9.5,TIEROD END,Others,Aftermarket,Toyota
1169,120,20-05-2023,CUST-279,13070-ZK01A,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
1170,71,24-03-2023,CUST-199,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
1171,86,10-04-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1172,115,14-05-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
1173,24,29-01-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
1174,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
1175,6,08-01-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1176,144,16-06-2023,CUST-198,35168-21020,1,2.3,2.3,GEAR GASKET,Others,OEM,Toyota
1177,135,06-06-2023,CUST-317,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1178,146,19-06-2023,CUST-467,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1179,58,10-03-2023,CUST-348,12204-31030,1,3.4,3.4,PCV VALVE,Others,OEM,Toyota
1180,114,13-05-2023,CUST-298,35330-73010,1,11.9,11.9,GEAR FILTER ,Others,OEM,Toyota
1181,40,17-02-2023,CUST-283,23826-31080,1,5.2,5.2,VACCUM HOSE,Others,OEM,Toyota
1182,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1183,130,31-05-2023,CUST-309,16100-39456,1,36.1,36.1,WATER PUMP,Others,OEM,Toyota
1184,135,06-06-2023,CUST-317,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1185,121,21-05-2023,CUST-421,44348-35280,1,8.0,8.0,POWERTRAIN KIT,Others,OEM,Toyota
1186,139,11-06-2023,CUST-361,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1187,71,24-03-2023,CUST-199,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Toyota
1188,130,31-05-2023,CUST-309,13503-62030,1,14.7,14.7,IDLER BEARING,Others,OEM,Toyota
1189,108,06-05-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1190,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PURIFICATION,Others,Aftermarket,Honda
1191,53,04-03-2023,CUST-298,35168-73010,1,3.3,3.3,TRANSAXLE GASKET,Others,OEM,Toyota
1192,6,08-01-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1193,54,05-03-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
1194,105,02-05-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
1195,65,17-03-2023,CUST-365,KYB334399,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1196,44,21-02-2023,CUST-291,90915-YZZD2,1,1.4,1.4,OIL FILTER,Others,OEM,Honda
1197,1,03-01-2023,CUST-292,04465-06090,1,23.8,23.8,Brake pad,Others,OEM,Toyota
1198,71,24-03-2023,CUST-199,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
1199,49,27-02-2023,CUST-330,83320-0K010,1,10.9,10.9,PETROLS GASKET,Others,OEM,Toyota
1200,14,18-01-2023,CUST-157,48820-0K030,2,20.1,40.2,LINKS,Others,OEM,Toyota
1201,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
1202,48,26-02-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1203,59,11-03-2023,CUST-279,13070-ZK01A,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
1204,115,14-05-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
1205,129,30-05-2023,CUST-149,04495-06050,1,12.8,12.8,brake shoe,Others,OEM,Toyota
1206,104,01-05-2023,CUST-355,90311-T0016,1,3.8,3.8,OIL SEAL,Others,OEM,Toyota
1207,93,18-04-2023,CUST-223,13070-9BM0A,1,9.0,9.0,CHAIN TENSIONER,Others,OEM,Nissan
1208,37,13-02-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
1209,6,08-01-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1210,6,08-01-2023,CUST-489,R748A-STD,1,10.4,10.4,MAIN BEARING,Others,Aftermarket,Honda
1211,34,10-02-2023,CUST-472,68173-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1212,65,17-03-2023,CUST-365,KYB334399,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1213,4,06-01-2023,CUST-365,KYB334399,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1214,40,17-02-2023,CUST-283,23826-31080,1,5.2,5.2,VACCUM HOSE,Others,OEM,Toyota
1215,2,04-01-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
